TABELA D_Internamento_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,146,24115,21931,1624,130,12794,12794,430,175915,22150,20843,857,88,11220,6173,362,154451,13746,13376,167,62,5834,5261,141,72791,512,495,7,1,50,26,9,3743,0,0,0,0,0,0,0,0,2641,2533,73,7,207,128,28,15333,149,146,3,0,10,5,0,962,121,121,0,0,71,1,0,539,159,154,1,1,17,11,3,1483,0,0,0,0,0,0,0,0,6516,6437,3,41,4667,4673,35,22228,811,766,18,1,505,308,26,9828,396,390,0,2,10,8,4,1220,1273,1208,33,7,156,53,25,9086,536,518,13,1,44,27,4,3394,632,608,16,1,97,21,7,4975,0,0,0,0,0,0,0,0,8404,7467,690,26,5386,912,221,81660,1453,1435,5,1,592,81,12,5415,0,0,0,0,0,0,0,0,108,103,3,0,73,6,2,1509,129,108,11,1,90,11,9,2959,113,108,3,1,31,10,1,971,468,414,36,3,317,33,15,4089,121,92,24,0,66,7,5,1455,0,0,0,0,0,0,0,0,2862,2401,370,7,2852,198,84,30550,0,0,0,0,0,0,0,0
2012,76,6489,5949,437,7,224,224,96,41674,6489,5949,437,7,224,224,96,41674,3467,3373,53,3,38,42,38,19941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,1520,42,0,29,11,17,8917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,258,1,0,2,3,0,1063,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,135,1129,1109,4,3,3,4,13,8336,103,103,0,0,1,0,0,212,229,226,1,0,3,2,2,931,127,116,5,0,0,22,6,347,3022,2576,384,4,186,182,58,21733,229,214,11,0,15,2,4,1265,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,826,244,0,101,37,31,12693,0,0,0,0,0,0,0,0
2012,175,4871,4343,429,0,716,716,99,40202,4871,4343,429,0,716,716,99,40202,155,152,3,0,32,29,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,152,3,0,32,29,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4716,4191,426,0,684,687,99,39494,740,713,14,0,453,87,13,5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,1931,332,0,81,131,68,23571,0,0,0,0,0,0,0,0
2012,120,12138,11157,827,0,2761,2761,154,64289,11894,11042,706,0,2510,2540,146,62217,5468,5309,112,0,1458,1441,47,30988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,2010,88,0,457,471,15,13132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,1439,3,0,31,29,2,4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,1820,15,0,375,384,30,12675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,6,0,595,557,0,1075,6426,5733,594,0,1052,1099,99,31229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5398,4709,594,0,925,972,95,27681,0,0,0,0,0,0,0,0
2012,213,3738,3480,188,0,1125,1125,70,29350,3738,3480,188,0,1125,1125,70,29350,2738,2635,54,0,1082,1090,49,17287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,1387,38,0,306,338,43,10587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,11,10,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,9,9,0,124,60,60,0,0,5,5,0,481,187,187,0,0,9,9,0,384,847,834,8,0,207,202,5,3882,38,29,8,0,535,517,1,1157,1000,845,134,0,43,35,21,12063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,233,51,0,24,31,0,2176,0,0,0,0,0,0,0,0
2012,32,12652,11638,860,0,567,567,154,77847,12602,11633,820,0,389,424,149,75666,5202,5032,113,0,188,248,57,29115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,2328,42,0,115,157,20,11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,904,0,0,0,0,0,0,0,0,616,592,20,0,19,24,4,4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,603,15,0,26,26,15,5497,494,475,14,0,17,13,5,2660,769,734,22,0,11,28,13,4673,7400,6601,707,0,201,176,92,46551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,49,22,0,15,8,0,843,556,501,47,0,24,16,8,3309,1071,945,101,0,30,19,25,9391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,504,0,0,0,0,0,1061
2012,142,11842,11112,477,81,922,922,172,82522,11170,10552,386,79,735,617,153,77113,5200,5020,87,44,180,254,49,30052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859,1762,58,9,88,121,30,14169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,1,0,0,176,66,66,0,0,0,0,0,137,1432,1399,5,24,29,24,4,4302,0,0,0,0,0,0,0,0,335,335,0,0,0,0,0,697,874,833,18,11,16,19,12,6422,0,0,0,0,0,0,0,0,600,591,6,0,46,90,3,4149,0,0,0,0,0,0,0,0,5970,5532,299,35,555,363,104,47061,1500,1476,11,3,164,50,10,7963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,737,20,7,46,40,8,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117,1817,241,6,274,232,53,19068,0,0,0,0,0,0,0,0
2012,154,1279,1054,180,14,52,52,31,13760,1279,1054,180,14,52,52,31,13760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,1054,180,14,52,52,31,13760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,173,6,4,13,8,9,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,758,54,5,19,39,15,7745,0,0,0,0,0,0,0,0
2012,56,11827,10561,1101,0,585,585,165,100585,11267,10394,720,0,318,577,153,94345,5831,5622,127,0,129,196,82,48200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831,5622,127,0,129,196,82,48200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436,4772,593,0,189,381,71,46145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,208,1023,801,176,5,91,91,41,13346,1023,801,176,5,91,91,41,13346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,801,176,5,91,91,41,13346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,801,176,5,91,91,41,13346,0,0,0,0,0,0,0,0
2012,164,11476,10048,864,311,2196,2196,253,92362,10182,9148,514,292,1779,1228,228,80881,6136,5760,70,208,283,272,98,38221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,2138,55,19,189,194,31,14766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407,2231,3,155,34,29,18,7436,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,71,921,835,9,32,27,33,45,13191,320,319,0,0,9,5,1,1139,228,220,3,2,24,11,3,1618,0,0,0,0,0,0,0,0,4046,3388,444,84,1496,956,130,42660,75,69,5,1,41,16,0,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,205,4,4,78,14,5,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606,2047,430,44,1073,886,85,28272,0,0,0,0,0,0,0,0
2012,182,12651,11403,906,132,6745,6745,210,93273,12132,11038,773,130,5445,5803,191,86927,5548,5368,69,80,1241,142,31,28970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,1779,63,7,1113,98,21,15435,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,22,162,160,1,0,25,4,1,1289,47,46,0,1,0,1,0,86,2545,2464,2,72,18,18,7,7988,0,0,0,0,0,0,0,0,476,476,0,0,26,1,0,1829,0,0,0,0,0,0,0,0,124,124,0,0,6,1,0,392,320,315,3,0,53,19,2,1929,0,0,0,0,0,0,0,0,6584,5670,704,50,4204,5661,160,57957,847,834,7,1,425,33,5,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,162,11,8,164,7,11,3589,0,0,0,0,0,0,0,0,430,395,26,2,313,13,7,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,1437,198,5,1696,103,48,17953,0,0,0,0,0,0,0,0
2012,108,1833,1790,18,2,1122,1122,23,17027,1825,1788,12,2,565,562,23,16170,1825,1788,12,2,565,562,23,16170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,1788,12,2,565,562,23,16170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,16,10857,10153,464,0,2798,2798,240,102109,9970,9498,276,0,1690,1231,196,86317,6032,5921,30,0,765,712,81,36382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,1111,19,0,326,307,26,10793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,0,0,2,20,0,398,0,0,0,0,0,0,0,0,3343,3324,0,0,58,57,19,12243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,1307,11,0,379,328,36,12948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,3577,246,0,925,519,115,49935,207,207,0,0,58,17,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,276,26,0,23,17,9,3806,0,0,0,0,0,0,0,0,1946,1687,194,0,385,353,65,21333,0,0,0,0,0,0,0,0
2012,28,11086,10219,603,0,2066,2066,264,109576,10841,10094,508,0,1164,1185,239,100286,5887,5723,79,0,765,715,85,42089,368,341,16,0,78,83,11,5376,0,0,0,0,0,0,0,0,1401,1364,23,0,227,185,14,9662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,698,1,0,27,23,12,5243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,1048,14,0,359,350,34,12120,83,83,0,0,0,0,0,244,0,0,0,0,0,0,0,0,1031,1019,10,0,19,22,2,3487,1197,1170,15,0,55,52,12,5957,0,0,0,0,0,0,0,0,4954,4371,429,0,399,470,154,58197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,309,19,0,27,13,20,5975,155,153,0,0,15,20,2,1481,479,448,26,0,8,30,5,3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,2465,336,0,305,362,96,34867,0,0,0,0,0,0,0,0
2012,90,5156,4886,181,0,2211,2211,89,42106,5087,4871,135,0,1267,1268,81,38209,1975,1911,31,0,932,786,33,18950,0,0,0,0,0,0,0,0,956,929,5,0,880,751,22,9245,1019,982,26,0,52,35,11,9705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,2960,104,0,335,482,48,19259,1818,1759,37,0,122,232,22,8896,387,380,0,0,135,162,7,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,1163,0,0,141,136,6,4461,1139,1113,2,6,116,114,18,6879,0,0,0,0,0,0,0,0,6620,6539,4,42,6588,6855,35,28444,1497,1429,16,7,640,544,45,16714,628,628,0,0,6,5,0,1886,4474,4351,29,14,269,266,80,39493,1077,1063,2,4,238,343,8,4338,2097,2072,14,1,141,115,10,11244,0,0,0,0,0,0,0,0,20418,18340,1443,120,4684,3481,515,202795,2877,2842,2,9,1323,476,24,13694,456,451,2,0,204,202,3,2866,261,235,18,1,35,92,7,2371,459,405,24,14,100,40,16,9058,45,43,1,0,8,3,1,320,496,437,38,8,75,153,13,5201,665,598,33,8,87,106,26,10073,0,0,0,0,0,0,0,0,9971,8393,1223,58,1829,1601,297,107761,0,0,0,0,0,0,0,0
2012,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,45,19409,18111,924,97,2608,2608,277,134612,18895,17676,856,94,2241,1897,269,129620,10613,10188,275,27,555,544,123,65332,299,282,7,2,35,26,8,2748,0,0,0,0,0,0,0,0,3582,3308,214,8,336,384,52,25599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3264,3242,2,6,21,16,14,12639,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,30,2059,1974,33,10,103,101,42,18106,590,586,1,1,20,11,2,2229,816,793,18,0,40,6,5,3981,0,0,0,0,0,0,0,0,8282,7488,581,67,1686,1353,146,64288,911,895,9,1,395,72,6,4569,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,305,6,1,51,20,3,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4320,3653,517,52,144,1189,98,38895,0,0,0,0,0,0,0,0
2012,95,1521,1316,142,10,497,497,53,17698,1311,1122,141,10,497,497,38,13013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,1122,141,10,497,497,38,13013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,1122,141,10,497,56,38,13013,0,0,0,0,0,0,0,0
