TABELA D_Internamento_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,223,11998,11159,624,0,2461,2461,215,83525,11387,10720,481,0,1890,883,186,75382,6389,6227,76,0,693,598,86,37411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,2427,44,0,418,333,39,15126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,155,2,0,20,12,1,844,0,0,0,0,0,0,0,0,1960,1950,2,0,113,121,8,5812,0,0,0,0,0,0,0,0,373,360,4,0,25,45,9,2748,1139,1096,18,0,48,37,25,11045,0,0,0,0,0,0,0,0,249,239,6,0,69,50,4,1836,0,0,0,0,0,0,0,0,4998,4493,405,0,1197,285,100,37971,944,916,12,0,471,69,16,5505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165,1792,321,0,430,102,52,19189,0,0,0,0,0,0,0,0
2012,170,3683,3389,210,6,34,34,78,30329,3683,3389,210,6,34,34,78,30329,1931,1887,25,3,28,20,16,12298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,1057,23,2,18,9,5,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,698,2,1,10,6,11,5749,132,132,0,0,0,5,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,1502,185,3,6,14,62,18031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,1502,185,3,6,14,62,18031,0,0,0,0,0,0,0,0
2012,83,10255,9657,368,116,486,486,114,52412,9919,9370,327,114,334,216,108,50442,6018,5811,77,76,98,72,54,27628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523,2415,66,9,65,39,33,12467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2791,2729,2,53,8,8,7,8265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,554,9,14,25,20,14,6684,113,113,0,0,0,5,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3559,250,38,236,144,54,22814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,1518,249,4,207,22,42,16269,0,0,0,0,0,0,0,0
2012,224,6670,5982,479,66,646,646,143,50927,6563,5948,413,66,412,412,136,48184,3774,3552,121,36,280,280,65,25569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038,1891,105,2,230,230,40,14899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,1048,3,32,13,13,5,3652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,504,8,1,25,25,17,6178,0,0,0,0,0,0,0,0,118,109,5,1,12,12,3,840,0,0,0,0,0,0,0,0,2789,2396,292,30,132,132,71,22615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864,1513,288,6,71,71,57,16956,0,0,0,0,0,0,0,0
2012,190,2826,2506,236,21,240,240,63,25141,2826,2506,236,21,240,240,63,25141,1363,1318,15,7,74,74,23,10961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,806,13,7,41,41,12,5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,512,2,0,33,33,11,5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,1188,221,14,166,166,40,14180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,1188,221,14,166,166,40,14180,0,0,0,0,0,0,0,0
2012,198,17235,15854,969,74,2993,2993,338,124824,16757,15494,867,74,2247,1732,322,118307,7682,7425,129,32,545,520,96,44654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,2213,106,7,340,334,38,16025,58,56,1,0,12,10,1,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,2543,0,17,44,47,17,7794,0,0,0,0,0,0,0,0,93,93,0,0,6,5,0,320,1645,1593,16,3,82,82,33,13945,293,291,0,0,15,13,2,1202,652,636,6,5,46,29,5,4854,0,0,0,0,0,0,0,0,9075,8069,738,42,1702,1212,226,73653,1082,1063,5,4,494,64,10,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,194,70,0,304,93,15,5203,0,0,0,0,0,0,0,0,12,12,0,0,1,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2818,2348,358,16,381,558,96,28403,0,0,0,0,0,0,0,0
2012,139,228,182,41,0,7,7,5,4696,228,182,41,0,7,7,5,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,182,41,0,7,7,5,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,182,41,0,7,7,5,4696,0,0,0,0,0,0,0,0
2012,21,2099,1843,188,17,96,96,51,16979,2099,1843,188,17,96,96,51,16979,870,829,24,2,66,38,15,6013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,646,24,1,58,30,12,4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,176,0,0,8,8,3,1652,6,5,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,1014,164,15,30,58,36,10966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,1014,164,15,30,58,36,10966,0,0,0,0,0,0,0,0
2012,152,5894,5383,371,29,560,560,111,45787,5894,5383,371,29,560,560,111,45787,2163,2053,68,9,195,141,33,14685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,998,51,9,92,59,20,6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,140,3,0,18,18,0,650,0,0,0,0,0,0,0,0,12,12,0,0,11,11,0,77,783,761,10,0,26,13,12,6528,142,137,4,0,36,20,1,829,5,5,0,0,12,20,0,58,0,0,0,0,0,0,0,0,3731,3330,303,20,365,419,78,31102,156,140,7,2,65,15,7,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,2551,287,14,232,256,66,27374,0,0,0,0,0,0,0,0
2012,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,146,0,0,2,5,1,340,681,668,5,2,105,81,6,4739,0,0,0,0,0,0,0,0,3162,3056,8,76,83,76,22,11399,669,635,20,2,295,161,12,7117,44,44,0,0,5,3,0,191,2087,2036,10,10,794,391,31,14493,1478,1451,16,8,95,88,3,3524,1315,1277,19,4,172,108,15,5526,0,0,0,0,0,0,0,0,11108,9880,881,109,5229,5909,238,87987,720,701,7,1,620,153,11,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,125,20,5,108,20,0,1465,0,0,0,0,0,0,0,0,315,306,6,0,100,22,3,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830,2252,450,20,2372,213,108,34285,0,0,0,0,0,0,0,0
2012,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,99,21611,20469,741,81,2490,2490,320,129848,18732,17723,645,80,1934,719,284,111383,12259,11986,99,67,439,365,107,56359,364,360,2,0,80,58,2,1202,0,0,0,0,0,0,0,0,2846,2717,73,12,238,218,44,16122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,169,0,0,24,2,1,1083,0,0,0,0,0,0,0,0,3861,3799,3,39,25,20,20,12897,0,0,0,0,0,0,0,0,35,35,0,0,0,1,0,66,3225,3167,14,13,53,47,31,17584,763,761,2,0,1,0,0,1597,995,978,5,3,18,19,9,5808,0,0,0,0,0,0,0,0,6473,5737,546,13,1495,354,177,55024,809,774,17,0,470,45,18,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,4,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3909,3257,515,8,428,226,129,34140,0,0,0,0,0,0,0,0
2012,40,1802,1354,348,15,29,29,85,28520,1760,1339,348,15,29,29,58,19416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,1339,348,15,29,29,58,19416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,1205,348,10,16,21,47,15267,0,0,0,0,0,0,0,0
2012,10,24221,22601,1154,0,7025,7025,466,187158,22658,21528,717,0,4723,2197,413,165599,14330,13977,177,0,1800,1439,176,89533,1027,994,14,0,213,200,19,9022,0,0,0,0,0,0,0,0,4118,3992,79,0,797,494,47,30341,371,366,2,0,24,21,3,1725,447,444,0,0,10,13,3,1327,103,103,0,0,3,2,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1442,31,0,290,286,27,11611,695,693,0,0,18,19,2,1485,2987,2912,22,0,279,253,53,19868,1271,1258,6,0,56,57,7,3630,1811,1773,23,0,110,94,15,10291,0,0,0,0,0,0,0,0,8328,7551,540,0,2923,758,237,76066,1374,1338,15,0,461,83,21,6399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,350,4,0,81,34,5,3612,656,630,17,0,180,49,9,4273,227,178,43,0,37,18,6,2130,148,138,0,0,125,9,10,4632,3554,3044,377,0,1610,367,133,38560,0,0,0,0,0,0,0,0
2012,74,690,683,0,0,170,170,7,6040,682,675,0,0,160,149,7,5692,254,254,0,0,13,6,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,1,0,27,124,124,0,0,8,4,0,353,23,23,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,5,0,0,91,25,25,0,0,0,1,0,66,0,0,0,0,0,0,0,0,428,421,0,0,147,143,7,5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,4,1,0,103,13,13,0,0,7,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,171,6639,6556,22,0,4752,4752,61,26202,5694,5657,1,0,3838,3872,36,15987,5694,5657,1,0,3838,3872,36,15987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5694,5657,1,0,3838,3872,36,15987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,15,521,482,23,0,0,0,16,7084,521,482,23,0,0,0,16,7084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,482,23,0,0,0,16,7084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,343,19,0,0,0,10,4591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,11,2676,2127,8,180,12,12,361,130253,2676,2127,8,180,12,12,361,130253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,2127,8,180,12,12,361,130253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,19,12072,11073,708,62,12072,12072,229,81326,11306,10502,545,58,11096,10590,201,72480,6635,6444,72,28,10077,10104,91,33487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3763,3706,1,21,5130,5123,35,13393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2872,2738,71,7,4947,4981,56,20094,4671,4058,473,30,1019,486,110,38993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,39,37398,34379,2157,167,11666,11666,695,303155,34532,32162,1622,160,6963,6495,588,260302,17070,16684,126,53,4643,4165,207,105778,835,800,12,3,518,616,20,10167,1091,1068,6,2,948,919,15,5934,3978,3889,37,5,645,431,47,29819,0,0,0,0,0,0,0,0,861,858,0,0,235,118,3,3769,605,598,0,2,57,83,5,4618,0,0,0,0,0,0,0,0,3879,3833,2,26,610,400,18,15515,1450,1395,32,0,1017,934,23,8148,580,575,0,1,17,20,4,1579,1592,1540,12,9,275,255,31,13907,325,285,11,3,49,132,26,3309,1874,1843,14,2,272,257,15,9013,0,0,0,0,0,0,0,0,17462,15478,1496,107,2320,2330,381,154524,1421,1395,16,2,124,159,8,6195,0,0,0,0,0,0,0,0,354,337,0,4,13,20,13,5243,419,359,30,10,97,64,20,7063,190,187,1,0,54,16,2,1176,1311,1213,56,14,235,145,28,9250,387,290,79,1,393,378,17,7119,0,0,0,0,0,0,0,0,8888,7495,1171,40,280,704,182,66671,0,0,0,0,0,0,0,0
2012,9,10306,9514,567,39,1030,1030,186,80333,10137,9418,499,38,790,809,182,77408,4025,3943,46,5,213,230,31,21528,883,859,10,2,141,77,12,6762,644,633,3,1,39,65,7,4863,1745,1702,30,2,7,43,11,7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,749,3,0,26,45,1,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6112,5475,453,33,577,579,151,55880,505,480,14,1,137,62,10,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,223,13,2,18,27,0,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761,2469,211,13,48,210,68,24152,0,0,0,0,0,0,0,0
2012,173,19327,17209,1466,200,4309,4309,452,178246,18277,16521,1157,188,3472,1934,411,162463,9384,8961,165,126,668,611,132,65998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,2124,73,7,294,277,34,18329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,187,1,0,14,3,2,837,0,0,0,0,0,0,0,0,3978,3849,11,85,33,42,33,15993,540,490,24,9,158,104,17,6655,34,33,0,0,3,3,1,398,1355,1289,12,21,90,105,33,16128,119,108,10,0,11,15,1,1309,930,881,34,4,65,62,11,6349,0,0,0,0,0,0,0,0,8893,7560,992,62,2804,1323,279,96465,1246,1216,14,1,859,93,15,3799,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,43,213,187,14,2,93,51,10,3593,0,0,0,0,0,0,0,0,624,577,36,0,57,69,11,4517,0,0,0,0,0,0,0,0,51,46,1,0,32,5,4,1210,3228,2378,690,18,1154,904,142,43674,0,0,0,0,0,0,0,0
2012,178,5395,5234,56,64,10,10,41,22844,5395,5234,56,64,10,10,41,22844,4794,4650,55,58,5,6,31,19953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,1809,50,15,1,4,16,9480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,1488,2,37,3,0,3,3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,1353,3,6,1,2,12,6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,584,1,6,5,4,10,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
